,BAD_1_1,BAD_14_2,BAD_18_1,BAD_3_1,BAD_8_1,FOUM_14_2,FOUM_17_2,FOUM_3_1,FOUM_7_2,FOUM_8_2,HS_16_2,HS_18_2,HS_3_1,HS_7_1,HS_FA_2_2,IR_10_2,IR_13_1,IR_17_1,IR_4_2,IR_7_1,NI_13_2,NI_16_2,NI_19_1,NI_3_1,NI_7_2,TE_1_10_1_2,TE_11_20_1_2,TE_21_30_1_1,TE_6_43_1,TE_FA_1_1
0785de8d8a71c3ba004b7a4a58be2159042cb021,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
060f3dfe997c916e03161b22e986c3caa9428e9e,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5d14cf6b541595f502bec730a2d21f924cbebff0,0,0,22,0,0,0,0,0,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3c5647401a91573d035fd1218d1dd1d1d7b80b93,0,0,0,10,11,1,34,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f93854c8466bc129e268d3b5a68b070ad68c1b19,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390187ce6b718b44b01dd0172bf8c8915ce2f684,0,0,0,0,27,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87f41aa50f0353fbb6d6ab2e3783e16e660e27c7,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132df46149234c60c810938522e2ac3ada617818,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0
4853da49fce8e4065c896d32784c057f5ec3a982,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
44ff723e524f576f6c4915f536907d9abc7135b7,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586558bf1095d9d488e9f5c94038a90a51f6f963,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411627cf6c151adcf7015eb3fd02d7c7d1f9ad74,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b431630744d03a8e497f7334449598d81e934c31,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,8,0,0,0,0,0,0,0,18,0,0,0,0,0,0
079f6c7247ed31c0ee7c30a872a519e83911be51,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0
e25fdfc5a9ee6f1bc4699e8a2466dd01a12532de,0,0,0,0,0,0,0,0,0,0,34,0,0,23,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
681ae6c26de563e99736a07ff4705bafbe29dbbb,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82c4f50002fbb97e5185c90c6b8b4afdb28128c4,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91f5b01635ba9509d1b88e487edcf9380fa7dc42,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
ba9ba42ce114f83bae2eedfac99c8dc9360a6251,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0
50e908388ee600d0e8c87fd91d098b5be28e3be8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bfbc45efff76006a637cd78f1048064abc2b5132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19bcc64d67c8c2fa0f62902aa1551ea7d80dcd32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9122668435a4a6bd00d85d137e1fe720a51af27a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5f4ea2574ef98b9e92e685332965b16e6a55c071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
590a20bba42def2111c79fcabbd628c1a00602f4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818c046b6f303dba7914e5681fba533c2fd25759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,30,0,0,0,0,0,0,0,0,0,0,0
49062b7bee0e80709a785af534b36a45854f3d87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,24,33,0,0,0,0,0,0,0
64bb1c9cca8f0d8e9e5bef4aa7c89f447d92f708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,38,24,0,0,0,0,0,0,0,0,0,0
cb7125375db9acec4855c803ae655614ef1b4166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0
282b461719bd9699be3d1fda15d12430bd4a67d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0
8b31a96a36e7e9ba5d9e1081b4a94db455656e97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0
0966ea6bd9ee1449cd89ff5839f80ce8268af66a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0
f889ed80c9b76d976236df69020f531f4395ec3b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0
69e3d51afac5801e5127a766418c2d5a83cbecbb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0
b0060f052b9229d57deb4db0d370784b79558713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0
45e0729be229f7f9ff8482ad01039fdeba392091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0
77aa47bf3550284b1e244ee65d0a8ee2ac7ebdf1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,57,0,0
9b63cc2dc63ad06e5eb31b7d16b17298987be664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,40,0,0,0,0
c6e8548ef4ca821b67dbad106055ca1e7e40debd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0
4a39f14e9ad022cbdcb28b94e5323cf142544774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0
5e18bb762c2bc25d989736f55bf983ce6652e2f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0
b5a62aec5800d1b5b51d07524451704656ba5085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0
bfa7cb6a427c53a8afddbf12a92d16298f28b600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
deeacd8c68e9b9f11422d33a4708c3a22cb562dd,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
616cae45a620e704b6cd381e09a81bf177b66d88,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb7c70a29958d06e4d86fdf4a549263702d48395,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ae893f45eef4c0e6e0db572b090b9b5a74a578a1,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ee7822fb18d74c9f34c1ccfef5484716ad82bafe,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7b42f3fc926531cb3d70fcb292968de77006d292,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1acf53c647a21f5856309204608f0b4e468a82b4,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86071955cdd2643418b11271efe5d51d9d6c36b4,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d4380bfa38e5bf5b39ed862e9f2dacc7955e93f2,0,0,0,0,0,0,64,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2f36924ee65b70e09a58ecd7b8a4be739d648ca,0,0,0,0,0,0,42,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c749de2e47d08c0bf990a45a83c93edcb521ac4a,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5e974482719a9f0913e2e7ed7cad53603173816d,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0
e7004039cfc23157bb7892068ec0aad099bfd3d7,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a7e937df52f7f1233c25bc66f75dbe660ea43b88,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2efb6b286d4ad4f389084bd38cd0430c41575966,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ebb6312500b87a68720674212a71a146dda66166,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80780e9ed8a70a3c08dc7dabbddaab9726e57aec,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
699069d53d45a12e2d7a55bbc463759f381d3f9f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d309a46979e519a306812782bef7eef73feec688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5b19991efe591cd7b1d800a873634b3dbb2bf2d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
efee9e8cbb8d29a1950cf9ef8b130e39ceef3cd0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,38,0,0,0,0,0,0,0,0,0,0
ea7f5539a363e05af0ee54935431f4c5bdc77b29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,41,0,0,0,0,0,0,0
712bcbf6724addd1feadc366acf3cee9f6b278bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0
62f60556d579804cf1a4376d9e2dcf480882dba1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0
93228df64db65e0f43a96f731342833a7b171022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0
824dcf877917724bd705b6a42756ae1a1be1544e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0
17a7ea2aa849cefdd5a8d693d2dd97318bc09ff4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,43,0,0,0,0,0
60c3def3a3d62e1400ef22395c03a1298bb1d57c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,50,0,0,0,0,0,0,0,0
8c93ea0eb1f9e0903f444c240491c845afc2b94b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0
ed9d3f99d8179e6fce101ff8152a9221b150e813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0
5e56dbf36fd47c1070006e71023c86f22a180c87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,41,0,0,0,0,0
2a56dbbcbcfb54db8b6a44d1668440789899c4dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0
b95b725f4ecbba6bce12f0bc6fee8bd380725577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0
caebafbe161303c397975e8cde67ca85457ff183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0
159fc36e02b9623e4dad125d26b54a555ed80d27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0
48db4d3cc6459adec6de42122410b0f65e23f259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0
9c4b51e9444440fe2369799a6dce3c4c98e1aada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0
1cbe9d380006b9ea9329123f0a15e9c5ff7b6241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0
60835c6fb22f16dc7e1f8e5a70e26b3628ef9fbf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,31,0
56fbb139b87fcf507ec2677c463cf7c9a0dbaa39,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371243fe99289fe003068447a9a8caa6a869ab38,0,46,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90f8364b5bbe0a5734d5b3474e097bc33d774dcc,0,1,11,0,0,0,0,0,0,32,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
71f378f83ffeb6178fb55c97f215f4de1bec8365,0,0,49,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1bd20cbccebdc2e99d57797c4ee18437578c19b,0,0,0,0,10,0,0,0,24,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06af76d602b5fd8cf01721ea7d4877ab45130810,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ae47aaef0fef32b01aac960c7824009d58a137f,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc7b67b5ef98e3203065d8fb1f3663aa6e27a312,0,0,0,0,0,22,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925f3ee074439ff0381b07b4b23723952742de43,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61cfb5d48f6da11e743c544861d1188fb4bd4b4b,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819fab65e5778dd0c43228c775a2ed948dd39462,0,0,0,0,0,0,35,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b464e7bebc9994877fe171f14cafd20ca24d0b43,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,8,0,18
0fa001a2f10e7fd0c93819b8063d5aa67ff8311d,0,0,0,0,0,0,23,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605fd9a9d5c8f37d0318b86e1af17058d3bb6afa,0,0,0,0,0,0,14,0,0,24,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c86da265c1107f7276d88cade503f9e466a65add,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ee1f612f3e020d3f7178a2f6a6a1cdfafc52e0fb,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,23,0,0
145af03e74b849a034fcc11899f813c2c7d503dc,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a6107ebe4175207a58100d7d46025c2e1bce6fe7,0,0,0,0,0,0,0,0,0,24,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cf0432d66bdc59368d4d8d7fe8a8b567f9e7a8ff,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7a7f19682035dd0baa81e960843e37bd0e584896,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ea38fab70ef07b91a3d484071e354787dd8e3f8,0,0,0,0,0,0,0,0,0,0,16,36,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f01206cad743aedaeec169fd5a44cf7a44118ea9,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba0b768f5119801c296ebbb83fcc0465c9b5db63,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
ff5d5bbef9b6ee413c1f3eb632494077466d5e8d,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234dd54b04c813c3f7abaf91f73a67ef0d042c17,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309dfb03b930bed29eef4e33cdbe42b9cf91040a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8af2ee3621fb753bb343baec4b0ec498bc1d28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977683c2f5eec728d6269a430067c3438eb1b4fd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aa9d5615f160581346e0a3c8dafdcc85336b9a7a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
da75d57738a34282b6aae56dacbb0ef89b64bda2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
a6000e4d8babd85d55a1dd80d6bb891f73a7c152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,38,0,0,0,0,0,0,0,0,0,0,0,0,0
561b8ee67fb544b54ffdef28ca3f444acdd997c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0
a7f6b7573bfa21863748ecb218c8d95f4a6dd3fa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,24,0,0,0,0,0,0
9b5e8afcb57c5c8919864e545dce4faf2c8daabb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,67,0,0,0,0,0,0,0
5b13f3daa2428250d429d181180db6bfc1405033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0
97a9369c498a6d8cdf5cf6939482d04ac41fb070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,32
b609a135b586aa44e678e01903ba98ba7be7601f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0
a9b8b2c30e42d9db466b3e65f3044280d5e24b04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0
e6eb3c48ee19c2e2fcfc1fa2216d6034659bcd88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0
ce7f7b3f1dbb2b761fd15a24442113c8c31921a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0
047b43cb42771f72361b4d0e98268adac1a4c484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0
4ec2ca35244031fea59e53abb8b81cc3558d8dd4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0
5f7ea5e010b26c7b937061ef4c9c3076f2885755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0
f5f170db807ddabd308265d6931e25ed667deb95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,33,0,0
00141882e9a985323cabf20053e272feb580e7e7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0
7468ba6d4603d6d566e3f88f3943670dbc4c8ef3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0
2576967561d1f4f0509205f9c4988259c57bebbd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0
9d65ca1e832f6d7e6544a189b93dd631deeda033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0
2d69455f8015d57dc09b45d4d4ae3c54d91a10d2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,40,0,0
dc54e1a30baa6704bb92dd87f3c821ccc9fa9528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0
ccc59087679ddb14b838b06accc6fecc30d855ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0
36089160ce0bd5fb7a00e83f1f3329e4d99a68a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,20,0,0
80c3a5b7ce24eee9f1ba64eea994391f21cd3e7e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0
b7ec8abfe9402f06c1b94a23fcfd9f24d3a34a75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0
4ec9425832a4626e7624857d821d69ee9d370f88,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f35d12003070d1d1f687f4c931a1cadea4392ec2,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3313626c7731cc42649f6a71be098842d3a06cf8,54,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed281dba814f7ce8a417c9e0eb95ab459db3eb89,18,22,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ced0a23081dbcffd9559c8046bf50dfe1c717020,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93b9cfb966d82405568e7f01040a2749893b7490,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9c7a8eefb11ae9c699dc3ef4ba43a289dd88cf7b,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30cdf4ebb0eb2b0a3f030271176f000c639ce528,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,26,0,0,0,0,0,0,0,0,0,0
6428817dfea2df475cc66e4ccd229063e9318bbb,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604da827c0435fd049a29634a844382aba3fb66a,0,0,0,30,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5e3affc3e7216cc79c4e7debf3410c3804f275d8,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2cc2b535570c42b18c4f08f9fd57192492b4397d,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0
40832eea098dd81af17fddaf811f67262d5ee22b,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80a7e26adebfd5575a01d0ce959313daaf0be602,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97b03e221d04ed55c77538fccd410db36927b4d6,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aa40e5cec8894ddcea17441bbf971a9f448da5a7,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0
5b1143507af40a0a05ee2eded72129e7066d8234,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8c94a8632c4cad966868fada76465994d095e1d1,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899e286f8ad4e303c1059e853d6b78802097b4b,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590bcd155564142830410b5fefc8a951471946c2,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
12ea0c18b5413967b94a25bcad3787e2f68ee49e,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
